breakthrough_date,breakthrough_price,final_gain,max_drawdown,max_gain,success,ts_code
20250702,15.18,0.92,1.91,0.92,False,sh605222
20240930,6.3,1.75,6.98,7.62,False,sh600644
20250728,27.51,2.0,3.24,2.0,False,sh688001
20250724,59.84,1.75,8.87,1.75,False,sh688652
20240927,13.16,9.27,6.08,13.37,False,sh603598
20240806,8.48,-5.07,5.66,0.71,False,sh600513
20240930,212.83,-12.1,17.63,5.6,False,sh600809
20250924,14.08,-0.36,3.34,0.71,False,sh603137
20250919,26.4,13.33,6.14,14.47,False,sh688186
20240906,7.69,5.2,7.67,11.83,False,sh600847
20240927,8.22,-1.7,5.72,9.73,False,sh601238
20251022,40.83,-3.75,5.54,3.8,False,sh603194
20240930,12.44,7.39,2.81,10.05,False,sh600703
20240905,7.66,-3.39,7.44,0.0,False,sh600099
20240927,11.83,4.48,0.0,13.1,False,sh603788
20240809,1.34,32.09,5.22,32.09,True,sh600070
20250625,46.85,-0.81,2.24,1.94,False,sh688396
20250630,9.25,5.19,1.84,8.54,False,sh603327
20240813,3.13,0.0,0.64,2.55,False,sh601618
20240731,1941.91,-2.81,3.18,0.22,False,sh000926
20240927,9.42,7.53,0.53,8.38,False,sh603558
20250905,6.96,-3.16,3.59,2.3,False,sh601330
20240930,11.67,-8.48,10.11,2.49,False,sh600380
20250708,13.74,2.33,2.69,2.33,False,sh603070
20241216,28.34,0.46,0.71,1.87,False,sh600900
20250904,5.46,-0.55,3.48,0.92,False,sh600901
20250630,28.74,3.53,0.7,4.07,False,sh688146
20240930,9.86,2.64,11.16,5.48,False,sh600133
20240927,13.24,6.87,0.0,23.94,True,sh600560
20240926,950.3,3.11,0.0,11.46,False,sh000021
20250707,162.69,0.32,5.01,0.9,False,sh688072
20251112,61.42,11.61,7.2,11.61,False,sh688621
20250815,103.9,3.44,6.57,4.35,False,sh688515
20240730,7.14,-1.82,14.57,0.56,False,sh603716
20240927,5638.91,5.36,0.0,22.06,True,sh000812
20260126,11.83,-15.89,16.99,0.51,False,sh605081
20240906,7.23,-4.84,10.23,0.0,False,sh600834
20240930,7.74,-10.59,12.66,0.78,False,sh603758
20240924,0.39,11.92,0.0,19.69,False,sh900922
20250625,153.03,-3.52,5.89,0.0,False,sh603893
20240930,7.68,-8.46,9.9,3.39,False,sh603168
20240806,9.39,-6.71,7.46,0.0,False,sh600679
20251222,2.66,1.88,1.5,2.63,False,sh688538
20260113,13.61,0.73,1.47,1.84,False,sh603213
20240918,9.94,14.39,4.33,17.4,False,sh600299
20240930,5.42,-9.83,14.44,4.79,False,sh603588
20240923,6.09,13.96,0.0,24.3,True,sh600637
20250630,63.6,2.03,0.47,2.03,False,sh688576
20250624,31.84,4.96,0.0,12.82,False,sh605398
20250630,47.02,0.57,2.34,1.44,False,sh688325
20250624,47.99,-0.4,4.94,3.79,False,sh688320
20240919,5.79,31.76,0.69,52.82,True,sh600061
20250625,38.89,3.21,1.0,4.01,False,sh603391
20240927,12.07,4.81,0.0,12.76,False,sh600506
20250710,13.75,3.35,2.55,3.35,False,sh601156
20251127,47.9,-6.41,6.43,1.34,False,sh688193
20240930,10.43,-7.58,8.92,0.0,False,sh600548
20241017,5.11,-2.15,3.72,12.33,False,sh603003
20250630,10.47,-6.78,8.88,0.0,False,sh688609
20250703,6.79,5.01,1.03,5.01,False,sh603122
20240925,5.18,31.85,0.58,31.85,True,sh600185
20260113,50.54,1.92,6.91,1.92,False,sh603275
20250919,21.45,3.36,3.96,3.4,False,sh603712
20250625,32.22,2.89,3.45,4.22,False,sh688039
20240927,28.86,5.37,4.47,12.2,False,sh600378
20240730,3.0,-6.67,8.0,0.33,False,sh600651
20250709,7.51,-1.46,2.4,0.0,False,sh601728
20251106,33.23,-6.32,7.07,0.0,False,sh688077
20240730,4.95,-2.63,4.85,7.47,False,sh600336
20240829,30.48,4.66,1.31,5.68,False,sh601567
20240927,18.43,10.85,0.0,20.08,True,sh600765
20240731,13.55,1.99,1.11,4.65,False,sh600882
20260108,17.76,32.04,1.58,40.48,True,sh688277
20250630,34.52,11.27,3.04,11.91,False,sh688710
20241010,4.58,-0.22,3.28,3.28,False,sh601000
20240926,3.95,4.56,0.0,15.95,False,sh600202
20250812,41.32,9.85,2.57,10.84,False,sh603341
20250624,13.08,0.15,2.29,1.99,False,sh688697
20250627,54.23,-3.21,5.13,1.16,False,sh688409
20240927,3.14,0.95,1.91,12.08,False,sh600681
20240930,4.88,-8.39,10.85,2.66,False,sh600966
20240923,5.42,9.41,0.18,21.59,True,sh601999
20240925,6.61,13.31,0.91,39.79,True,sh600155
20240930,8.71,-2.41,10.21,3.1,False,sh603017
20250707,12.84,8.57,0.93,8.57,False,sh603191
20240819,4.16,-5.7,6.14,0.0,False,sh603323
20250711,12.98,-6.24,7.78,0.0,False,sh603825
20250704,112.15,-0.71,2.62,0.68,False,sh688120
20240927,40.79,-1.15,5.49,20.28,True,sh600779
20250624,6.33,4.11,0.16,4.11,False,sh600918
20240925,29.65,24.89,0.67,32.04,True,sh600584
20240926,8.69,10.82,0.0,17.03,False,sh600737
20240924,8.25,0.85,0.73,16.0,False,sh600250
20250731,313.5,-8.04,8.77,0.0,False,sh688111
20250905,7.73,0.13,1.42,4.14,False,sh600956
20240731,7.88,8.63,1.52,8.76,False,sh603488
20241008,5.28,9.85,12.88,9.85,False,sh603838
20240918,3.93,18.83,3.31,29.77,True,sh600107
20240927,3.16,12.66,0.0,23.42,True,sh603616
20240926,26.41,0.57,0.0,17.19,False,sh600754
20240930,392.77,1.04,2.58,2.26,False,sh000832
20250701,30.36,6.79,5.99,6.79,False,sh688246
20250708,19.85,-3.68,6.55,0.0,False,sh688172
20240924,10.42,-1.73,2.78,5.09,False,sh601985
20260309,27.7,15.16,0.51,17.0,False,sh603659
20250807,48.29,10.46,2.88,19.24,False,sh688721
20251210,20.33,-1.43,5.02,1.28,False,sh603790
20240926,19.4,25.15,0.0,40.88,True,sh600460
20260121,7.79,6.8,2.44,6.8,False,sh605006
20240829,15.11,-2.65,3.11,3.31,False,sh600233
20240919,3.57,9.8,3.36,19.05,False,sh600149
20251215,43.3,-3.88,8.24,1.13,False,sh688592
20240930,46.9,-10.49,12.86,4.12,False,sh603658
20251212,35.31,1.3,2.8,3.57,False,sh688208
20240926,2.23,3.59,0.0,17.04,False,sh600800
20250701,7.57,0.53,1.06,3.17,False,sh600032
20250807,13.13,2.74,1.52,3.88,False,sh603170
20240805,2.87,-12.89,13.59,33.45,True,sh600280
20240926,2.65,2.64,0.0,14.72,False,sh601718
20240925,3.27,3.06,0.31,10.7,False,sh600033
20251224,137.0,24.07,9.49,24.07,True,sh688521
20250715,169.77,6.6,4.22,8.0,False,sh688615
20240927,13.29,-3.54,7.6,14.97,False,sh600199
20241008,5.61,31.02,4.99,31.02,True,sh600603
20240930,3.66,0.0,8.2,4.37,False,sh603226
20251020,19.63,5.96,0.92,5.96,False,sh605151
20240920,15.19,18.1,0.59,24.75,True,sh601166
20250813,36.12,-0.94,2.27,2.35,False,sh605098
20250624,12.25,8.0,0.98,8.0,False,sh688296
20240926,14.0,141.79,0.64,141.79,True,sh603268
20250219,0.35,5.65,1.13,6.78,False,sh900916
20240930,6.3,-0.44,4.19,2.16,False,sh601128
20240731,15.98,-6.76,9.7,0.31,False,sh601899
20240926,5.08,9.25,0.0,28.54,True,sh600866
20250625,4.5,8.67,0.0,12.44,False,sh601162
20241107,16.75,10.99,0.0,22.33,True,sh603090
20240730,7.82,4.73,0.0,5.5,False,sh603223
20240926,13.09,-0.15,0.15,21.08,True,sh600055
20240909,2.79,-5.02,16.85,0.0,False,sh600828
20240829,49.46,3.17,1.4,3.78,False,sh601100
20240730,5.31,5.27,2.82,19.21,False,sh603389
20251212,59.14,3.89,3.4,6.15,False,sh688610
20250901,14.59,-2.26,3.36,3.36,False,sh605599
20241008,8.64,7.99,9.84,13.31,False,sh603909
20250717,19.72,-3.4,3.9,1.67,False,sh603595
20240919,2.62,8.4,3.82,21.37,True,sh600665
20241008,12.31,-7.63,13.32,0.0,False,sh603727
20240807,2.51,-9.96,11.55,9.96,False,sh601933
20250819,20.8,15.0,1.39,17.3,False,sh605179
20241008,6.49,-9.09,15.72,0.0,False,sh600078
20240909,5.46,4.76,2.56,4.76,False,sh600278
20240930,7.36,-8.42,11.55,3.67,False,sh603569
20251125,23.35,2.96,1.11,4.2,False,sh603612
20250722,32.11,5.23,0.25,5.23,False,sh688139
20251125,41.5,-7.35,10.77,0.0,False,sh603375
20251219,25.78,17.77,7.37,37.9,True,sh605003
20240808,1.47,-8.84,19.05,0.0,False,sh600811
20260414,24.9,-7.51,8.8,0.0,False,sh688177
20260311,6.37,13.5,1.26,16.48,False,sh600930
20251021,14.73,14.8,2.85,15.14,False,sh688410
20240924,2.27,7.05,0.88,20.26,True,sh600751
20240903,18.57,-2.1,4.85,1.08,False,sh603040
20240927,6861.61,0.29,3.07,13.04,False,sh000147
20250625,18.93,6.55,1.0,8.19,False,sh605060
20250818,12.3,-4.07,4.47,1.95,False,sh603291
20240821,23.69,0.13,3.46,0.13,False,sh600161
20240905,11.88,-0.42,3.96,1.85,False,sh603997
20250729,88.46,5.25,3.57,5.25,False,sh688220
20250708,17.47,-2.29,8.53,0.0,False,sh601865
20250624,32.43,-2.28,3.76,2.07,False,sh688709
20251201,34.93,0.17,2.83,1.91,False,sh688093
20240731,5253.33,-2.48,3.26,0.0,False,sh000974
20240930,10616.02,-4.42,9.16,7.1,False,sh000109
20240925,2.19,9.13,0.91,21.92,True,sh600448
20241028,2.6,12.31,8.85,12.31,False,sh600831
20251031,23.26,3.4,4.51,10.23,False,sh688510
20240930,3.05,-4.59,6.89,2.95,False,sh600798
20240930,8.4,-4.76,7.14,4.64,False,sh603089
20250730,56.33,13.4,0.64,15.41,False,sh688343
20240829,7.34,-1.91,4.09,0.0,False,sh601200
20240926,1.33,6.03,0.0,14.32,False,sh601880
20240906,7.0,2.71,12.57,10.0,False,sh603123
20240807,169.51,-7.19,7.67,4.11,False,sh603444
20240920,3.3,3.64,2.42,20.3,True,sh600355
20260324,32.64,1.72,4.72,1.72,False,sh603216
20241008,5.08,-11.22,18.7,0.0,False,sh600481
20240925,0.34,10.91,0.0,20.35,True,sh900927
20240924,2.7,14.07,1.11,27.41,True,sh600748
20250701,29.54,4.6,5.86,4.6,False,sh688393
20250710,5.14,6.42,1.56,6.42,False,sh600929
20240930,10.5,-12.29,17.43,0.0,False,sh600706
20240930,2.82,-2.13,5.32,6.74,False,sh600261
20250916,292.78,3.76,4.65,3.76,False,sh605499
20260105,17.64,1.76,1.08,10.43,False,sh605303
20240930,1.51,-4.64,9.93,0.0,False,sh600136
20250127,13.68,-0.66,1.32,1.39,False,sh600598
20251021,42.76,-12.54,13.49,1.29,False,sh688143
20250909,5.53,-3.25,4.7,1.08,False,sh601528
20250624,31.74,6.14,0.13,10.21,False,sh688239
20240930,4.84,-8.88,15.29,2.48,False,sh603669
20240927,9.53,0.84,5.35,13.22,False,sh600178
20251201,22.49,-3.47,3.87,0.76,False,sh603075
20260105,23.09,-1.65,5.59,4.81,False,sh688108
20250728,234.0,1.13,2.01,4.35,False,sh688692
20240925,4.0,9.75,1.25,23.0,True,sh600249
20250624,24.86,1.09,1.45,2.33,False,sh603344
20240823,10.97,-1.19,3.37,0.64,False,sh601878
20240926,78.72,9.44,0.0,26.51,True,sh603345
20240926,4.05,11.6,0.25,19.51,False,sh600207
20240822,39.19,3.88,2.99,4.34,False,sh600760
20250806,17.5,3.2,3.66,3.2,False,sh605555
20260408,5.22,18.58,2.11,18.58,False,sh601619
20240926,23.82,0.0,0.0,14.9,False,sh600887
20250905,25.13,-2.51,3.26,3.18,False,sh688272
20240926,5.5,-1.45,2.55,18.55,False,sh603326
20250718,38.35,9.86,1.83,9.96,False,sh688125
20250916,47.95,-7.38,13.18,0.0,False,sh605198
20250801,89.72,-1.86,4.16,1.75,False,sh688776
20251015,32.2,0.5,4.66,0.9,False,sh688211
20250630,14.73,4.68,2.1,4.68,False,sh605365
20240927,38.14,1.99,1.76,12.87,False,sh600150
20240927,4.57,2.63,0.0,13.35,False,sh603012
20240808,10.19,-4.51,4.61,1.96,False,sh600479
20240930,18.33,-10.2,12.66,4.42,False,sh603368
20240807,6884.19,1.9,0.1,3.17,False,sh000138
20251125,22.06,-1.45,1.86,2.67,False,sh603013
20240801,3.07,-4.89,11.4,4.23,False,sh600684
20240924,4.09,18.58,0.0,26.65,True,sh600963
20251020,46.65,8.42,6.11,8.42,False,sh688196
20251211,31.23,19.69,0.0,19.69,False,sh603127
20240801,3.18,-0.31,3.46,0.0,False,sh601228
20240927,6.09,1.48,2.63,12.97,False,sh600857
20240925,8.52,-1.41,6.69,3.17,False,sh600350
20240926,2.02,3.47,0.0,16.83,False,sh600503
20240927,5.5,6.36,0.0,13.81,False,sh603126
20240809,5.75,-4.35,4.87,0.7,False,sh600064
20240730,4.75,-5.47,8.2,0.0,False,sh600819
20251014,8.3,25.18,1.2,25.18,True,sh603759
20240822,2706.85,-5.4,5.83,0.0,False,sh000995
20250626,12.32,-1.7,3.0,5.52,False,sh603977
20240923,3.93,11.7,0.0,20.87,True,sh600333
20240927,2.36,0.42,5.51,13.56,False,sh600654
20240731,20.28,-0.59,2.37,0.94,False,sh600007
20240730,0.32,1.25,0.94,3.45,False,sh900941
20240926,3.98,4.12,0.0,20.35,True,sh600180
20250626,17.96,3.28,0.06,3.84,False,sh688308
20250708,24.7,6.44,1.7,6.56,False,sh603270
20240927,15.57,8.03,0.0,17.73,False,sh600498
20240919,3.83,15.14,2.35,24.02,True,sh600302
20240829,7.36,2.58,1.77,3.8,False,sh600551
20240808,28.92,4.74,0.97,5.36,False,sh600036
20240930,3.76,-5.85,7.71,2.93,False,sh600982
20240808,22.35,5.15,1.57,5.15,False,sh600285
20240927,5700.07,1.93,0.62,9.86,False,sh000823
20240927,3.88,2.32,0.26,14.95,False,sh600805
20250709,22.59,0.31,1.55,3.01,False,sh688339
20240925,0.22,15.21,0.92,23.04,True,sh900913
20240926,4572.53,4.06,0.0,17.78,False,sh000989
20251021,5.08,-4.53,8.07,0.0,False,sh688509
20240731,8.85,-2.03,3.5,0.0,False,sh600648
20240930,10.94,-2.47,6.21,5.39,False,sh603159
20260113,55.76,-1.54,3.46,5.33,False,sh688293
20260410,77.6,2.35,2.27,3.23,False,sh603091
20240731,4.18,-10.78,12.93,0.0,False,sh600361
20240930,15.43,-7.0,8.94,2.46,False,sh601163
20250624,29.27,11.89,1.16,12.88,False,sh688314
20240926,1.72,12.21,0.0,33.14,True,sh600606
20250212,6.18,-1.13,1.94,11.81,False,sh603117
20240807,23.11,-1.47,3.42,0.0,False,sh600406
20240801,1.83,-2.19,4.37,0.0,False,sh600255
20250822,74.63,-10.42,13.12,0.0,False,sh688114
20240930,2.15,1.86,7.44,1.86,False,sh603023
20251224,23.27,9.88,0.26,9.88,False,sh605507
20240930,10.3,-8.06,14.85,6.99,False,sh600732
20240924,2.99,6.35,3.68,16.05,False,sh600581
20240930,2857.05,-7.52,7.85,0.0,False,sh000917
20250624,7.79,3.98,0.9,4.24,False,sh688597
20240930,6.78,-12.53,13.26,0.0,False,sh600236
20251110,12.93,-8.43,9.36,3.02,False,sh605337
20240904,4.08,1.72,7.84,6.13,False,sh600698
20240823,11.77,3.23,0.0,14.1,False,sh603189
20251010,2.45,7.35,2.45,10.2,False,sh600935
20240930,6.71,-6.85,8.49,2.83,False,sh600080
20240926,2.42,2.89,0.41,9.9,False,sh601518
20250707,7.37,16.15,2.17,19.95,False,sh603617
20240924,6.6,3.64,1.21,6.07,False,sh601328
20250624,27.14,-0.18,3.43,0.22,False,sh603489
20260108,8.96,4.35,3.79,4.69,False,sh688096
20241226,5.25,-4.57,7.43,0.0,False,sh601366
20240930,36.14,-9.8,14.61,9.85,False,sh603026
20240807,6.72,7.0,1.64,7.44,False,sh600919
20260324,43.52,15.17,1.06,15.17,False,sh605298
20250820,21.89,-4.16,4.66,4.66,False,sh688225
20251021,2.94,-2.38,4.42,1.36,False,sh601860
20240927,5.71,35.89,0.0,35.89,True,sh600399
20250514,33.65,-1.58,4.55,0.0,False,sh601601
20240927,8178.57,3.09,0.0,11.47,False,sh000142
20240925,2.76,7.97,0.0,18.84,False,sh600403
20240816,4.46,-2.02,2.02,1.79,False,sh600050
20241009,34.57,-11.4,21.93,0.0,False,sh603688
20250725,37.48,17.88,2.53,17.88,False,sh688311
20260116,145.0,11.52,8.02,11.52,False,sh688025
20250717,36.0,5.28,0.0,12.17,False,sh688676
20240930,2.99,0.67,11.37,8.36,False,sh600537
20240902,4.15,-5.54,9.88,0.0,False,sh600863
20240923,4.8,21.86,0.0,23.52,True,sh600784
20251128,40.41,-11.09,12.27,0.0,False,sh688638
20240802,6.08,-13.16,15.3,0.0,False,sh600579
20240923,6.83,4.54,0.59,9.96,False,sh600987
20250625,59.27,-4.79,4.99,2.68,False,sh688372
20240808,14.48,6.35,0.0,6.35,False,sh601231
20251113,47.31,-6.11,11.18,0.23,False,sh603590
20240730,42.73,-0.96,7.51,0.07,False,sh600660
20251014,11.63,5.16,0.95,5.16,False,sh601083
20240829,28.29,-3.22,4.06,4.35,False,sh603416
20240919,1.25,12.8,1.6,23.2,True,sh600307
20250627,13.28,10.92,0.0,14.68,False,sh688046
20260109,32.44,-9.86,11.44,0.0,False,sh688443
20240930,7.74,-1.55,9.56,4.26,False,sh603789
20240806,5.81,-0.69,1.72,1.38,False,sh600098
20240930,5.37,-8.38,11.36,5.4,False,sh601500
20240930,59.44,8.31,0.02,21.73,True,sh600702
20260225,43.97,-0.73,4.82,0.27,False,sh603195
20260320,14.43,-11.85,12.27,1.59,False,sh605050
20240930,15.44,-3.04,8.87,0.52,False,sh600265
20250806,49.07,4.36,3.34,4.36,False,sh688777
20240926,58.1,-5.49,5.51,14.34,False,sh600132
20251201,37.47,-8.62,9.1,0.0,False,sh688273
20240913,16.32,26.16,2.08,26.16,True,sh600455
20240927,1207.97,0.15,2.56,10.34,False,sh000114
20240730,2.71,11.07,1.11,11.07,False,sh603843
20250718,45.3,46.87,0.86,46.87,True,sh603516
20250702,1.41,-0.71,4.26,4.26,False,sh601005
20251201,13.53,-3.4,3.92,0.0,False,sh603071
20241025,2.83,13.43,5.3,13.43,False,sh600381
20240926,3545.32,6.85,0.0,20.05,True,sh000300
20250625,32.81,7.41,2.26,20.73,True,sh688693
20240926,8.95,13.4,0.0,25.36,True,sh600048
20240925,11.16,19.89,0.09,24.64,True,sh600835
20251020,38.0,13.97,0.74,15.5,False,sh603271
20250710,10.45,10.81,0.0,10.81,False,sh601456
20250701,28.38,-6.67,8.36,4.12,False,sh605080
20240927,2702.34,-0.3,3.5,12.82,False,sh000813
20240930,6.04,-4.8,7.62,2.65,False,sh603717
20240930,7.04,-7.52,12.49,2.41,False,sh600006
20260410,121.61,2.47,2.23,2.89,False,sh688347
20250806,12.98,7.4,0.31,7.4,False,sh688620
20251020,19.52,3.38,0.92,3.38,False,sh603976
20240821,4.58,-8.73,12.45,1.53,False,sh600561
20250924,12.59,0.32,3.73,1.35,False,sh605399
20251222,95.19,-1.88,6.01,5.76,False,sh688577
20240925,8.14,14.74,0.37,17.57,False,sh600636
20240930,6.08,-7.4,10.36,5.26,False,sh600351
20240926,4.19,10.5,0.0,16.23,False,sh600502
20251020,11.18,5.1,2.06,5.1,False,sh603212
20250624,25.49,3.37,0.94,4.35,False,sh688539
20240927,5.5,72.73,1.64,72.73,True,sh600678
20240820,4.99,-12.42,15.23,0.0,False,sh603169
20240802,0.41,-3.19,4.41,0.0,False,sh900923
20240807,8.47,2.23,1.19,2.82,False,sh600837
20250819,259.99,1.53,1.73,18.03,False,sh688608
20240827,4.73,0.21,2.96,2.33,False,sh601118
20240910,16.93,2.01,8.74,2.01,False,sh603258
20260415,60.2,-1.89,3.21,1.41,False,sh688192
20250624,22.75,3.82,0.0,5.49,False,sh603897
20240927,3.29,5.78,0.91,10.64,False,sh600853
20240926,3.97,4.54,0.25,11.09,False,sh600507
20251219,13.1,4.58,2.9,4.58,False,sh603390
20240930,21.5,-17.26,18.7,0.0,False,sh600060
20240930,24.39,-10.13,12.96,2.83,False,sh603896
20251031,30.87,-3.34,5.54,1.23,False,sh688321
20241028,1.82,15.4,5.5,22.55,True,sh600337
20250624,30.77,-0.71,4.22,0.55,False,sh688625
20260324,26.47,-20.74,25.5,5.21,False,sh688511
20240930,7.02,-5.27,8.97,6.84,False,sh603088
20250110,14.28,-2.24,4.76,5.67,False,sh600650
20240731,0.18,-3.37,3.93,0.56,False,sh900945
20240919,8.99,8.35,5.9,16.25,False,sh600379
20260106,60.59,6.35,5.08,6.35,False,sh603713
20250821,120.38,5.5,1.04,10.98,False,sh688696
20251205,10.22,-3.62,8.71,1.57,False,sh603289
20240923,7.08,11.58,5.65,25.28,True,sh600203
20240827,9.82,25.05,4.79,25.05,True,sh600599
20250625,4.21,0.95,0.71,1.42,False,sh600905
20240830,35.88,-3.21,5.46,0.0,False,sh603288
20240927,5.98,8.86,0.0,12.04,False,sh600883
20250708,4.01,45.58,0.5,45.58,True,sh688425
20240801,20.24,-7.36,8.49,0.15,False,sh600764
20240827,6.16,73.7,0.0,114.45,True,sh603626
20241008,8.25,-11.64,15.76,0.0,False,sh601566
20250625,14.9,-7.72,8.52,0.0,False,sh688772
20251222,31.5,-2.51,6.03,0.16,False,sh603059
20240930,29.4,12.24,6.63,12.24,False,sh603322
20260203,9.25,11.46,0.54,11.46,False,sh605055
20240925,2.73,7.69,0.37,21.25,True,sh600433
20240912,15.41,37.06,2.27,37.06,True,sh603016
20260115,72.22,-0.93,1.68,8.29,False,sh688215
20240813,37.3,6.35,1.5,6.89,False,sh601318
20240731,7.82,-6.26,7.8,0.0,False,sh603058
20240731,7.33,0.0,0.27,2.59,False,sh600967
20260414,119.0,1.88,1.69,1.88,False,sh688110
20240926,4.51,2.22,0.0,13.3,False,sh600736
20241008,10.59,-11.69,17.57,0.0,False,sh603027
20240926,22.14,8.54,0.0,14.23,False,sh600585
20250630,27.82,-3.42,5.43,0.0,False,sh688097
20250624,21.06,-2.47,4.08,3.28,False,sh603992
20240805,4.24,1.42,6.84,12.74,False,sh600778
20240926,16.5,3.64,0.48,10.85,False,sh603069
20250624,35.69,1.85,1.2,1.85,False,sh603312
20250630,58.25,-5.42,6.09,0.0,False,sh688439
20260121,15.43,1.88,3.43,2.33,False,sh605180
20250725,18.55,2.21,1.02,3.45,False,sh688209
20240731,12.95,-2.86,4.32,2.7,False,sh600148
20240731,4.28,0.47,2.57,0.93,False,sh600232
20250707,11.77,0.76,1.78,0.76,False,sh605007
20250401,8.97,9.15,1.45,9.15,False,sh600461
20250627,10.12,7.41,0.69,7.7,False,sh688247
20240924,4.76,32.12,4.2,32.12,True,sh600106
20250722,32.5,7.82,8.0,10.0,False,sh605333
20240930,8.16,-9.31,11.15,0.74,False,sh600348
20240927,1397.0,5.38,0.0,21.26,True,sh000827
20240911,3.21,-0.62,12.46,0.0,False,sh600281
20250624,40.45,-6.06,6.53,6.72,False,sh603171
20240813,13.07,-21.88,22.19,0.0,False,sh600801
20240926,0.22,14.93,0.0,25.79,True,sh900917
20240829,18.21,3.84,0.66,17.19,False,sh603920
20250922,48.82,2.62,4.14,5.35,False,sh688297
20241104,11.61,-6.72,8.18,2.58,False,sh600785
20251201,45.44,-1.21,4.23,2.93,False,sh688677
20240903,2.67,-4.87,9.36,1.12,False,sh600365
20250624,16.04,-4.43,6.17,0.56,False,sh603095
20240930,5.54,-9.02,12.08,6.67,False,sh603113
20240924,8.28,3.5,3.38,9.3,False,sh603689
20240913,5.81,52.5,0.0,60.93,True,sh600198
20250708,14.63,6.29,1.16,8.61,False,sh688315
20240927,11.4,-1.75,5.53,9.39,False,sh600054
20240905,6.48,-19.6,21.45,0.15,False,sh600829
20240909,6.49,-14.18,19.11,0.0,False,sh603222
20241008,3.74,6.69,4.82,8.03,False,sh600360
20240925,2.02,13.86,1.98,24.75,True,sh600533
20251219,18.43,-0.05,2.88,1.36,False,sh688021
20240802,7.51,-9.85,12.91,0.0,False,sh603158
20240927,7489.16,4.02,0.0,17.85,False,sh000841
20251128,26.73,-4.34,4.6,0.0,False,sh688338
20240919,3.04,21.38,0.99,31.25,True,sh600664
20240806,21.32,-10.93,11.4,0.0,False,sh603908
20240930,7.88,-6.47,9.26,3.43,False,sh600983
20251202,46.0,14.11,2.43,16.46,False,sh688376
20250904,10.07,6.75,5.76,11.22,False,sh605136
20241024,2.74,11.31,4.38,11.31,False,sh600303
20240822,4.53,27.37,6.84,30.46,True,sh600550
20240816,7.92,3.53,6.31,4.29,False,sh601101
20240930,10.61,-3.11,7.54,4.24,False,sh603041
20260128,240.4,-8.9,9.7,0.0,False,sh688411
20240926,5.31,13.56,1.13,19.21,False,sh600237
20250708,27.08,1.29,2.81,1.29,False,sh688138
20250819,24.58,16.15,1.38,20.38,True,sh603613
20240927,19.29,5.24,0.0,17.57,False,sh603568
20240926,3.78,23.02,0.0,23.02,True,sh600279
20240927,11.78,5.26,1.78,11.71,False,sh600449
20250408,33.99,2.68,7.33,7.53,False,sh603358
20250624,21.52,4.93,0.88,4.93,False,sh688092
20250701,55.72,9.87,3.0,9.87,False,sh688708
20251201,8.73,0.0,5.04,0.0,False,sh601019
20251015,14.8,-2.36,6.55,0.0,False,sh688221
20240930,22.04,-7.53,14.38,0.0,False,sh600160
20250724,85.62,10.02,1.75,10.02,False,sh603290
20240920,4.19,32.46,0.0,37.47,True,sh603316
20240927,6120.73,5.15,0.0,16.56,False,sh000146
20250904,15.08,-3.38,4.31,4.71,False,sh603810
20240830,10.72,0.56,4.94,3.45,False,sh601881
20240927,5553.45,22.17,0.0,27.97,True,sh000858
20240924,6.99,11.73,0.0,18.45,False,sh601766
20250901,15.85,-3.6,4.1,0.13,False,sh688038
20251027,8.93,-22.96,29.9,1.68,False,sh688496
20250207,9.94,-2.31,3.92,3.82,False,sh600830
20240807,9.14,-9.3,9.96,0.0,False,sh600184
20250708,6.65,1.38,1.02,1.81,False,sh601949
20240927,1.51,3.58,2.19,10.15,False,sh900926
20240927,17.36,3.17,1.09,11.0,False,sh601965
20240924,17.3,7.52,1.27,20.87,True,sh600549
20240930,6.9,-6.8,10.48,5.91,False,sh600480
20260306,24.88,-13.38,14.07,1.13,False,sh603217
20240926,5.01,4.19,0.0,13.37,False,sh600354
20250825,32.82,-0.46,10.63,0.0,False,sh688646
20251124,22.7,6.52,0.75,6.78,False,sh688015
20251210,92.75,-2.08,4.58,1.4,False,sh603259
20240927,9.4,6.28,0.53,15.85,False,sh600633
20250624,22.59,2.88,1.11,2.88,False,sh603190
20251021,12.87,-0.39,4.12,2.18,False,sh688121
20251014,8.1,7.66,0.86,8.77,False,sh601319
20240930,7.48,-5.75,10.03,7.22,False,sh600707
20251104,3.99,0.75,1.25,3.76,False,sh600928
20240815,5.89,-0.85,1.19,4.42,False,sh601998
20250717,51.06,-3.0,3.43,2.13,False,sh688408
20260408,130.0,1.42,5.0,1.42,False,sh688392
20240806,11.35,-8.81,9.07,0.0,False,sh600749
20250905,14.37,8.98,0.97,21.36,True,sh603809
20240809,7.96,0.13,1.38,1.51,False,sh601186
20240925,2.23,8.97,0.45,21.52,True,sh600179
20240926,12.26,-2.61,4.0,13.78,False,sh603668
20260112,7.8,-1.28,6.03,0.0,False,sh688238
20250624,17.02,4.52,0.71,4.52,False,sh688711
20241112,1.94,-13.4,15.98,0.0,False,sh600190
20240926,15.1,1.59,4.11,7.95,False,sh601001
20240731,5901.27,-7.73,7.73,0.35,False,sh000111
20240927,12.43,9.57,0.0,15.12,False,sh600137
20240930,7.17,-6.83,10.04,3.9,False,sh603808
