breakthrough_date,breakthrough_price,final_gain,max_drawdown,max_gain,success,ts_code
20240731,4.06,65.76,0.0,163.05,True,sz300147
20251103,17.01,-4.12,6.41,0.88,False,sz301559
20251125,12.6,-2.62,7.38,2.62,False,sz300975
20240927,11682.74,4.65,0.45,12.69,False,sz399406
20240927,2.39,21.76,0.0,30.96,True,sz300420
20240808,49.59,1.73,1.01,5.28,False,sz000538
20240926,7.83,29.37,0.0,29.37,True,sz002856
20240913,9.06,51.77,16.67,51.77,True,sz300210
20240930,6.04,-7.12,10.93,2.98,False,sz000822
20250630,29.07,20.92,3.75,24.29,True,sz300916
20240926,1028.81,22.74,0.0,23.55,True,sz399236
20240927,11.04,9.96,0.82,11.5,False,sz002818
20240924,4.76,29.83,0.0,31.09,True,sz002065
20240927,6.26,7.51,0.0,22.84,True,sz000576
20251027,48.59,-9.65,11.13,2.57,False,sz001395
20240801,6.44,-1.71,7.61,0.47,False,sz002636
20240927,4.38,8.22,2.28,18.04,False,sz002298
20240802,8.21,-7.31,11.69,14.37,False,sz000011
20250904,12.68,3.94,2.21,9.62,False,sz300958
20250625,50.68,14.07,1.24,17.23,False,sz301327
20250724,58.99,22.44,2.51,29.87,True,sz300776
20240912,8.73,41.36,8.48,43.42,True,sz002649
20240814,10.77,-2.51,4.64,7.15,False,sz300115
20251212,51.29,7.33,10.96,8.7,False,sz001223
20240806,5.34,7.68,11.99,22.28,True,sz300472
20250815,43.38,0.0,6.57,3.69,False,sz301291
20250811,34.02,21.78,3.29,21.78,True,sz301358
20250624,38.5,8.86,1.25,11.66,False,sz300709
20240801,7.19,-14.6,16.69,9.6,False,sz000547
20251015,35.02,-3.85,5.11,1.74,False,sz301022
20240806,2.43,-17.28,33.74,9.88,False,sz002607
20240807,6.59,1.97,3.64,24.89,True,sz002037
20240925,8.77,15.51,0.23,16.19,False,sz000524
20240731,5.33,-4.31,5.44,4.31,False,sz002550
20251124,5.54,20.04,0.0,41.52,True,sz301526
20240927,26.4,1.02,0.0,25.3,True,sz300596
20240912,8.56,31.07,8.41,31.07,True,sz002079
20250625,38.32,-0.78,4.88,2.43,False,sz301568
20250908,15.5,-4.77,7.74,1.94,False,sz002982
20240808,2.55,1.18,7.84,1.57,False,sz000797
20240807,7.14,-4.2,9.1,0.0,False,sz002284
20240819,2.4,-5.0,19.58,2.08,False,sz300242
20240807,8.23,0.97,6.92,1.58,False,sz300611
20240930,21.99,-1.09,6.78,20.01,True,sz300042
20240927,2169.46,3.52,0.0,19.37,False,sz399350
20241008,3.94,-1.52,21.33,0.51,False,sz300376
20251113,40.75,-3.56,14.4,0.0,False,sz301595
20251124,16.25,0.92,3.38,5.42,False,sz300797
20240731,6.7,-10.3,11.64,0.0,False,sz000410
20240925,5.33,12.95,0.56,17.26,False,sz002103
20240927,4029.62,14.09,0.0,20.52,True,sz399679
20240902,2.15,6.98,0.93,28.84,True,sz300338
20250730,17.34,-5.13,5.82,0.58,False,sz002931
20250807,11.58,-2.85,5.44,3.11,False,sz301116
20240806,1.75,25.71,2.29,25.71,True,sz200706
20260121,17.34,-0.81,6.11,0.06,False,sz300994
20240730,20.88,-9.87,10.16,4.02,False,sz300508
20251020,29.28,7.58,0.27,9.22,False,sz301222
20240930,10.01,-3.4,7.39,4.2,False,sz002254
20250701,17.0,-7.41,8.59,0.0,False,sz300673
20240816,3.58,-8.38,10.61,0.0,False,sz300292
20260407,24.33,-5.63,9.45,3.08,False,sz301158
20251103,47.16,-9.33,16.24,3.56,False,sz001317
20240930,3.86,4.4,5.96,10.1,False,sz300021
20240815,11.36,2.9,8.18,10.82,False,sz300546
20240927,1.99,12.06,0.0,14.57,False,sz000709
20241028,11.61,0.6,5.6,6.89,False,sz000922
20250818,116.47,1.05,4.7,11.62,False,sz301269
20240816,4.04,7.92,4.95,35.15,True,sz300310
20240926,1348.08,11.27,0.0,20.15,True,sz399651
20240927,10.36,13.71,0.58,18.15,False,sz002402
20240827,3.78,-6.35,16.93,0.0,False,sz002398
20260129,41.74,39.84,4.89,59.08,True,sz300991
20240731,3.44,-6.98,8.43,1.74,False,sz002165
20240919,14.8,33.58,0.0,57.3,True,sz002232
20240926,7.62,17.98,4.46,19.82,False,sz000721
20251021,27.13,6.93,0.77,10.8,False,sz301170
20240731,9.73,14.9,0.72,16.03,False,sz002755
20240930,9.58,-7.31,11.06,9.39,False,sz300009
20240930,18.5,34.16,7.57,37.78,True,sz300520
20240830,11.23,18.25,6.06,22.97,True,sz000888
20250624,41.37,10.35,0.94,16.22,False,sz301459
20240823,7.12,25.12,9.54,37.47,True,sz300047
20250625,47.69,10.36,0.88,16.65,False,sz003031
20240926,1.65,56.97,1.21,56.97,True,sz000592
20240926,3.19,10.66,0.94,17.24,False,sz002081
20251110,43.3,-10.58,11.36,0.0,False,sz300888
20240902,7.04,16.19,13.07,32.39,True,sz300414
20240930,33.35,31.45,10.55,35.74,True,sz002281
20240927,17.22,5.75,3.25,10.34,False,sz000792
20240927,4076.07,8.25,0.0,25.54,True,sz399432
20240927,3.8,13.68,0.0,32.89,True,sz300173
20250414,4.73,29.39,0.0,39.53,True,sz300209
20250724,15.07,-0.4,3.78,3.19,False,sz300721
20241014,1.77,22.9,2.82,22.9,True,sz000615
20240927,2.82,9.57,3.55,12.77,False,sz002306
20240731,4532.07,-4.78,5.5,0.0,False,sz399966
20240919,7.6,15.51,1.97,26.04,True,sz002661
20240927,822.0,7.87,0.55,13.1,False,sz399681
20250624,24.0,5.42,1.17,8.04,False,sz301313
20240926,125.99,9.94,0.0,23.61,True,sz000858
20240925,14.15,34.49,0.92,39.36,True,sz000025
20260302,206.8,-20.27,21.55,0.0,False,sz301489
20250818,15.6,-2.44,11.22,0.51,False,sz301027
20240924,1.97,27.41,1.02,34.52,True,sz000816
20250905,24.25,18.31,3.09,18.31,False,sz300922
20240927,2.78,12.23,1.08,12.95,False,sz002578
20240927,9.25,75.45,0.0,75.45,True,sz300224
20240731,25.46,-4.63,6.17,21.56,True,sz002785
20240731,9.66,-2.88,8.42,1.11,False,sz002862
20240930,62.07,-12.56,22.64,3.38,False,sz300492
20240927,2636.75,4.96,0.08,12.85,False,sz399649
20240926,2.41,6.64,4.15,12.44,False,sz002133
20250624,18.74,3.2,3.15,4.27,False,sz002886
20250630,22.3,-1.08,8.83,0.9,False,sz300840
20240927,4161.98,23.96,0.0,31.18,True,sz399360
20240815,22.0,-1.44,7.12,1.82,False,sz300346
20240809,7.98,-9.52,12.91,0.0,False,sz300621
20240813,28.34,-4.44,9.41,0.32,False,sz300576
20251028,11.39,-4.3,7.81,2.63,False,sz301395
20240926,6714.91,5.72,0.0,16.01,False,sz399550
20240924,13.75,15.42,2.76,26.32,True,sz000739
20260130,44.18,-9.48,12.11,5.12,False,sz301168
20240731,5.63,5.15,8.7,14.74,False,sz300011
20250625,15.51,-4.64,5.8,0.0,False,sz002962
20240927,15.41,6.62,0.0,32.19,True,sz300538
20240815,15.9,-20.13,21.08,0.0,False,sz000777
20240927,5.3,2.07,8.3,10.18,False,sz002264
20240927,1343.71,7.73,0.0,21.01,True,sz399804
20240927,10.23,16.22,0.0,23.06,True,sz300196
20240927,11.6,4.91,1.03,17.93,False,sz002703
20250624,10.78,8.37,1.39,10.78,False,sz301126
20240912,13.41,-4.7,7.76,19.76,False,sz002150
20240902,5.64,9.4,9.75,21.63,True,sz002099
20241008,13.56,4.35,14.23,4.35,False,sz002299
20251128,32.58,-7.09,12.92,0.0,False,sz300890
20241008,20.37,-21.85,25.68,0.0,False,sz300396
20250624,69.1,5.83,2.0,17.68,False,sz301326
20250908,35.7,-3.78,4.23,1.74,False,sz300777
20240802,8.46,-3.43,7.21,3.43,False,sz002637
20240926,13.42,8.87,0.0,16.32,False,sz002484
20240930,5.03,-5.96,10.34,1.59,False,sz000539
20240926,7.38,15.98,0.95,19.37,False,sz002679
20250624,4.0,9.03,0.5,9.03,False,sz001213
20240926,53.18,25.55,0.0,36.38,True,sz002049
20250624,16.4,8.78,1.1,13.17,False,sz301516
20260203,217.57,-2.28,13.13,1.58,False,sz301345
20240815,3.35,-8.3,10.99,0.0,False,sz000514
20240930,17.21,-6.86,13.13,4.59,False,sz002007
20250929,79.58,-5.97,6.45,8.95,False,sz301622
20240801,5.56,-11.15,13.85,17.63,False,sz002651
20250630,48.8,3.95,0.8,4.96,False,sz301289
20250630,22.88,-3.63,5.9,0.0,False,sz300711
20240930,14.54,-3.99,14.52,2.2,False,sz000625
20240815,2.68,-6.71,14.17,0.0,False,sz002565
20241112,11.79,-20.19,23.58,0.0,False,sz300630
20240930,24.39,3.79,9.12,3.79,False,sz002831
20240927,8.43,45.9,0.0,62.14,True,sz002185
20240909,8.72,3.67,18.69,26.03,True,sz300143
20240912,7.09,38.18,4.42,62.1,True,sz300277
20240927,9833.64,2.76,0.8,15.39,False,sz399398
20240927,13.02,59.22,0.15,75.12,True,sz300424
20240925,2662.42,17.09,0.37,29.12,True,sz399402
20251031,25.25,-11.01,13.74,6.06,False,sz301190
20250624,11.13,7.55,0.36,12.31,False,sz301059
20240930,7.41,4.05,7.29,5.4,False,sz002852
20240930,4.34,-1.15,10.6,2.07,False,sz002548
20240930,2702.59,-1.48,7.7,3.01,False,sz399232
20240927,1.83,22.4,1.09,30.6,True,sz000826
20240930,5.53,2.35,7.23,8.32,False,sz300214
20240930,13.58,2.72,4.93,15.32,False,sz300447
20250929,7.25,13.52,2.07,14.9,False,sz001258
20240927,3.44,39.83,5.23,54.36,True,sz000572
20250724,6.93,-0.87,3.46,0.0,False,sz001391
20240926,3.64,14.27,0.82,14.27,False,sz002061
20251219,54.05,8.18,0.09,10.97,False,sz301323
20240826,4.6,-2.39,8.91,0.22,False,sz000868
20240927,6.72,14.73,0.0,36.01,True,sz300393
20240927,2.1,41.43,3.33,41.43,True,sz002506
20250624,43.74,1.83,2.31,6.24,False,sz300895
20240730,19.24,12.21,0.78,20.95,True,sz300609
20240731,6.87,-4.07,6.4,1.02,False,sz300193
20240926,23.54,-0.25,3.14,9.13,False,sz000895
20240829,4.37,3.66,17.39,12.59,False,sz002681
20240815,6128.17,-6.21,7.59,4.52,False,sz399986
20240731,4.78,16.53,9.0,24.69,True,sz300647
20240926,4845.8,11.96,0.0,20.04,True,sz399661
20240919,3.83,13.58,0.52,19.32,False,sz000912
20250626,16.52,9.44,0.42,12.59,False,sz300826
20250724,45.09,-4.59,16.59,9.12,False,sz301259
20250822,49.98,-0.64,9.58,13.33,False,sz002929
20240806,7.49,-2.67,12.55,0.0,False,sz300320
20240906,10.04,146.91,7.67,146.91,True,sz300077
20240911,4.62,-4.33,22.51,18.61,False,sz300510
20240911,5.4,3.33,27.41,30.74,True,sz300343
20251224,29.3,11.26,2.32,20.0,False,sz301469
20240731,4.84,-2.89,7.02,0.0,False,sz002765
20240812,5.78,-11.94,12.63,0.0,False,sz300039
20240902,3.11,-5.79,22.51,5.14,False,sz000851
20240927,7.62,10.5,0.92,14.17,False,sz002598
20241101,1.81,1.66,7.18,6.63,False,sz000711
20240927,9.15,20.0,2.08,35.08,True,sz300497
20251015,19.54,11.82,4.04,13.31,False,sz003030
20240927,4.97,11.27,0.0,19.11,False,sz000593
20240807,11.24,-14.77,15.93,44.22,True,sz300615
20240930,12.54,0.88,10.52,9.33,False,sz002080
20250625,18.16,-4.02,8.09,0.0,False,sz300793
20250630,38.32,21.19,0.63,21.19,True,sz301591
20240926,6737.44,7.36,0.0,18.58,False,sz399354
20260112,42.96,-10.15,15.67,0.0,False,sz301112
20250106,20.89,-15.03,18.14,0.0,False,sz002737
20250624,27.3,4.18,3.3,5.49,False,sz301226
20260325,81.61,7.55,7.46,11.4,False,sz300990
20240927,9.37,-7.68,7.9,19.74,False,sz300025
20240809,7421.46,-4.73,7.44,0.0,False,sz399003
20240807,23.13,-4.76,10.78,6.82,False,sz002779
20240930,16.35,-8.38,15.47,0.0,False,sz000923
20240730,12.08,-9.85,10.18,17.47,False,sz300542
20250721,8.82,32.2,0.57,32.2,True,sz002918
20240924,6.41,17.64,0.94,26.53,True,sz002584
20240920,3.85,89.61,3.38,110.91,True,sz300311
20251022,2.44,-0.82,2.05,1.23,False,sz001227
20240808,2.42,-9.5,12.4,2.48,False,sz300111
20240927,2.72,17.28,2.94,17.28,False,sz000639
20240927,7.21,13.73,0.0,27.6,True,sz002579
20240927,33.7,24.81,0.0,50.44,True,sz300476
20240820,6.17,-7.46,11.18,14.91,False,sz002199
20250630,25.6,4.37,1.13,15.86,False,sz001269
20240905,3.02,11.59,15.23,25.83,True,sz300096
20240930,17.72,-5.19,10.27,4.8,False,sz002603
20251029,27.13,-7.85,9.88,0.0,False,sz301026
20240731,5.9,0.51,6.27,1.53,False,sz002364
20251126,48.45,4.5,7.33,5.92,False,sz301312
20251110,19.68,-9.71,12.04,0.0,False,sz300743
20240731,2.69,-9.29,10.04,1.86,False,sz000677
20240822,23.63,-2.79,8.04,18.87,False,sz300438
20251124,49.15,1.53,2.95,4.5,False,sz301616
20240926,2.52,154.37,3.57,154.37,True,sz000520
20240927,8.74,-5.15,8.58,8.7,False,sz002033
20251015,23.46,26.81,3.67,26.81,True,sz300720
20250721,25.97,3.23,0.69,3.74,False,sz301371
20240926,2.4,12.08,0.0,18.75,False,sz002554
20240923,9.7,26.08,1.86,30.82,True,sz002800
20240924,4739.96,30.97,0.0,43.49,True,sz399707
20240912,1.31,38.17,3.82,48.09,True,sz000793
20240930,9.58,5.53,12.0,13.05,False,sz000009
20251113,26.14,16.49,10.64,23.76,True,sz300940
20240930,4613.72,-7.09,9.6,0.0,False,sz399436
20240816,5.81,-21.51,22.55,0.0,False,sz300410
20240930,9.46,37.42,8.03,37.42,True,sz300243
20240826,6.17,15.07,6.0,15.07,False,sz300177
20240926,4.39,19.82,1.59,21.41,True,sz000042
20240826,5.78,-2.07,10.72,33.88,True,sz002302
20250624,34.9,18.34,1.78,20.43,True,sz300725
20240927,1677.85,4.01,0.0,23.25,True,sz399685
20250912,23.95,-3.3,14.15,1.25,False,sz301040
20240731,14.2,-14.93,15.42,1.13,False,sz000021
20250818,15.59,-2.57,4.94,5.26,False,sz300968
20240927,714.1,12.37,1.3,24.88,True,sz399248
20240826,5.98,-0.84,11.04,0.0,False,sz000672
20240731,3.18,-5.35,5.97,3.46,False,sz002361
20240904,4.75,12.21,10.95,34.11,True,sz000546
20240930,8.77,1.48,7.07,8.55,False,sz002828
20240731,6.79,-13.84,14.43,0.0,False,sz002055
20250107,9.01,7.22,6.33,7.55,False,sz002606
20240731,7.26,-4.68,10.06,0.0,False,sz300220
20240807,4.08,-12.25,18.13,0.0,False,sz000812
20250624,26.14,5.97,2.03,8.26,False,sz300926
20251024,20.7,-7.97,8.45,1.93,False,sz301359
20240927,17.01,11.4,0.0,11.4,False,sz002648
20240925,10.89,15.33,3.4,33.23,True,sz300314
20240930,12.93,-11.21,13.22,2.63,False,sz000708
20240926,2.3,14.78,0.0,20.0,True,sz000926
20240927,9464.7,5.24,0.0,17.57,False,sz399655
20251022,33.23,4.78,1.9,11.95,False,sz001316
20250924,7.67,-1.04,4.82,0.0,False,sz301090
20251218,17.87,9.85,0.0,9.85,False,sz301223
20251106,85.59,14.55,2.59,31.87,True,sz300672
20240926,5.03,51.49,0.4,51.49,True,sz002406
20240731,4.6,-13.71,15.23,0.87,False,sz002161
20240927,4.1,7.56,2.44,13.9,False,sz000725
20240927,15.35,0.26,1.56,16.28,False,sz002236
20250729,86.57,40.28,10.12,45.06,True,sz301413
20260226,20.16,11.06,0.0,14.93,False,sz001872
20251217,53.47,-1.1,6.49,7.5,False,sz301389
20240924,4.34,26.73,0.46,28.11,True,sz002278
20250905,22.35,-4.7,9.93,2.01,False,sz300871
20240927,13.8,63.48,6.52,63.48,True,sz002085
20241008,217.29,-10.5,19.66,0.0,False,sz000596
20240830,2.73,27.47,16.12,27.47,True,sz300043
20251128,4.82,-2.14,5.6,0.0,False,sz003035
20240926,1638.36,21.57,0.0,28.1,True,sz399106
20240807,5.43,-4.79,8.29,7.18,False,sz300120
20260330,17.59,6.54,0.91,10.63,False,sz001216
20240926,4.27,21.31,0.0,21.78,True,sz002481
20251224,16.85,103.56,5.04,103.56,True,sz300912
20240924,1.71,31.58,0.0,61.4,True,sz000608
20251031,12.27,13.94,1.3,35.78,True,sz301017
20240828,7.02,3.56,11.54,4.99,False,sz002632
20240903,9.14,29.19,6.13,51.19,True,sz300409
20240813,4.47,4.47,6.71,4.47,False,sz002355
20260206,18.59,8.55,0.32,15.65,False,sz300772
20240926,3.61,16.07,1.39,16.9,False,sz002798
20240930,1.75,9.71,0.0,13.71,False,sz200037
20250206,9.84,-0.81,2.64,2.44,False,sz200550
20240927,4.99,7.42,0.0,20.26,True,sz300239
20251225,24.09,7.93,0.33,11.62,False,sz300971
20240927,6.18,17.64,0.0,17.64,False,sz002378
20260409,30.07,16.1,3.56,16.1,False,sz300696
20250714,27.67,6.4,2.2,34.37,True,sz003001
20250722,21.75,10.21,9.29,10.21,False,sz001288
20240926,3.75,95.73,0.0,95.73,True,sz002178
20240926,824.18,18.1,0.0,22.38,True,sz399602
20250624,11.1,24.95,1.35,24.95,True,sz002883
20250924,11.08,1.26,8.03,3.52,False,sz300845
20240927,4.28,7.24,4.44,11.44,False,sz002385
20251022,32.75,0.73,7.33,5.25,False,sz301089
20240930,10.1,0.99,8.81,3.17,False,sz002136
20240826,6.58,2.43,12.17,2.43,False,sz000425
20240826,7.82,7.8,0.51,7.8,False,sz002202
20240925,5.29,37.43,0.95,37.43,True,sz002451
20240927,6.65,-1.81,2.86,14.59,False,sz002706
20250624,22.01,9.63,1.64,27.17,True,sz301123
20240807,12.12,-7.61,9.52,2.47,False,sz002155
20250709,18.39,-5.66,7.78,0.0,False,sz002967
20240903,12.32,54.22,10.23,62.34,True,sz002261
20260212,36.96,-5.63,6.22,34.88,True,sz301217
20250725,32.09,-1.22,5.8,0.0,False,sz300868
20240808,40.99,4.78,2.49,4.78,False,sz002432
20240930,5.91,5.08,8.12,8.8,False,sz002748
20240926,24.85,11.59,1.29,14.04,False,sz000408
20250916,8.44,-2.13,7.7,0.0,False,sz001322
20240731,37.65,-17.53,19.1,0.0,False,sz300014
20250905,36.05,-4.08,8.85,3.0,False,sz301390
20250324,55.85,-10.58,17.53,5.22,False,sz300573
20240926,4713.72,5.19,0.0,14.93,False,sz399555
20240925,5.61,63.46,4.28,63.46,True,sz000917
20251020,15.39,12.15,0.0,12.15,False,sz300823
20240927,6368.0,15.66,0.0,21.38,True,sz399303
20240822,3.7,-0.81,7.03,0.0,False,sz002479
20240926,2346.81,10.59,0.0,18.87,False,sz399983
20240816,14.0,-14.07,22.07,7.14,False,sz300642
20240927,861.66,13.57,0.0,18.8,False,sz399664
20240925,1.94,20.62,1.03,26.29,True,sz002437
20240925,2.9,12.42,1.73,21.05,True,sz000959
20250908,27.11,-3.73,12.76,1.66,False,sz301212
20250703,18.74,0.11,2.45,2.35,False,sz301588
20240926,3.03,16.17,1.98,23.1,True,sz000890
20251015,25.48,0.08,5.22,14.01,False,sz003029
20251201,49.46,-2.3,5.48,0.36,False,sz002901
20240926,128.78,10.36,2.81,43.6,True,sz300308
20240927,5.7,11.4,1.05,14.56,False,sz002454
20240812,5.01,-15.77,17.96,9.98,False,sz002207
20240930,3.42,17.54,12.28,17.54,False,sz000420
20240822,15.28,-15.64,20.68,1.31,False,sz002760
20240930,145.91,1.95,2.59,2.26,False,sz399413
20240731,9.31,-8.6,12.36,0.0,False,sz300515
20240731,16.95,-9.91,11.62,0.0,False,sz002380
20250627,16.38,3.66,0.79,14.16,False,sz300989
20240919,4.55,11.84,1.54,22.85,True,sz002249
20250908,19.74,-4.26,4.46,6.79,False,sz003004
20240927,6.68,4.34,2.24,6.43,False,sz000989
20240802,4.75,5.05,10.52,5.05,False,sz300272
20250716,31.67,12.03,2.56,12.03,False,sz300693
20240731,8.7,3.91,8.97,16.67,False,sz300421
20240927,1866.55,18.6,0.0,26.43,True,sz399407
20250625,8.86,2.48,1.13,5.08,False,sz301558
20240924,25.5,7.65,2.51,30.67,True,sz002180
20240930,14.54,-14.44,16.98,7.56,False,sz300146
20240930,5.71,-3.33,10.86,1.93,False,sz002333
20240930,1.86,-2.15,16.67,1.61,False,sz000620
20240927,5.57,10.59,0.0,14.9,False,sz002560
20240927,10.54,66.98,3.89,85.58,True,sz002654
20250811,30.97,-1.55,7.81,2.81,False,sz301071
20240801,5.07,-7.1,9.86,0.0,False,sz002350
20240924,1.87,21.93,1.07,26.2,True,sz000010
20250707,43.51,4.78,3.31,4.78,False,sz300959
20250908,12.03,-4.32,5.82,3.91,False,sz001914
20240830,23.22,35.36,5.13,35.36,True,sz002819
20240819,7.15,-7.83,10.63,2.38,False,sz002064
20250819,76.39,-0.96,13.73,0.0,False,sz301368
20251020,15.19,7.24,1.05,14.55,False,sz300739
20240731,940.33,-5.99,6.36,0.26,False,sz399237
20250710,49.36,-9.36,13.27,0.0,False,sz300917
20240814,6.16,-11.04,17.86,19.97,False,sz300211
20240925,24.22,32.49,0.62,54.95,True,sz300442
20250908,35.78,-4.86,6.76,0.0,False,sz301195
20240807,3.65,-6.94,31.66,13.02,False,sz300125
20240930,11.76,-3.74,11.98,2.8,False,sz002857
20251027,33.43,-11.55,14.06,0.0,False,sz301317
20260120,14.24,-2.11,6.81,0.35,False,sz300746
20240926,7.01,9.71,0.0,15.99,False,sz002532
20240919,10.19,21.69,3.63,44.75,True,sz000995
20240927,13.12,29.66,0.0,57.92,True,sz300093
20250624,42.07,4.4,3.61,5.68,False,sz301023
20250708,8.58,3.18,0.24,6.86,False,sz300708
20251111,26.68,-1.95,4.24,2.66,False,sz301290
20240802,15.4,5.58,6.88,7.66,False,sz300473
20260120,23.92,-7.02,8.95,0.0,False,sz001222
20240912,13.61,12.64,8.16,27.41,True,sz002866
20240808,1.97,-1.02,15.74,10.15,False,sz002285
20240731,3.31,-4.23,11.78,0.0,False,sz000796
20251016,20.51,0.44,2.93,2.05,False,sz002983
20260126,20.21,8.31,10.04,22.22,True,sz300945
20240930,14.8,-13.58,16.75,0.54,False,sz000338
20240905,11.71,1.37,18.87,16.57,False,sz002805
20240927,13.84,-7.01,9.9,6.07,False,sz002078
20260119,45.91,-0.63,6.12,0.17,False,sz001388
20240930,3.45,-2.03,10.14,6.96,False,sz002498
20240807,7.15,0.14,5.6,1.96,False,sz300597
20240926,2.72,19.1,0.0,21.31,True,sz002551
20251010,53.55,-2.18,9.39,0.0,False,sz301613
20240808,6.32,26.99,0.0,26.99,True,sz000525
20240906,7.43,19.78,13.19,37.69,True,sz002036
20240906,12.63,47.11,7.21,56.37,True,sz300139
20250922,10.83,-2.03,6.09,0.0,False,sz002930
20240920,22.12,182.63,3.03,216.17,True,sz300339
20240930,10.56,9.0,5.87,9.0,False,sz002465
20240930,2.7,2.22,11.11,4.44,False,sz002102
20240927,9.57,8.05,1.05,12.75,False,sz000411
20240927,13.24,5.21,2.57,16.99,False,sz002698
20240314,68.34,0.75,5.32,3.67,False,sz002594
20250905,10.45,-5.74,8.52,1.72,False,sz300796
20240731,6.08,-9.7,13.98,0.0,False,sz300377
20240930,9.53,1.15,5.88,9.65,False,sz300610
20240930,6.22,-4.34,9.65,4.66,False,sz002448
20251021,24.25,2.23,0.99,18.56,False,sz300812
20240930,17.18,13.68,8.79,20.14,True,sz300547
20240930,10.8,16.02,10.93,16.02,False,sz002581
20241022,2.39,5.02,2.93,26.78,True,sz300020
20251021,34.54,6.86,1.51,6.86,False,sz301159
20240930,6.68,-2.4,7.19,4.19,False,sz000968
20240830,15.47,67.94,6.72,67.94,True,sz300293
20240930,5.04,11.31,8.33,11.9,False,sz002255
20250708,10.7,1.96,2.43,1.96,False,sz002953
20240830,4.67,50.32,3.85,50.32,True,sz300509
20251020,46.76,-17.74,18.29,2.8,False,sz300995
20251021,11.87,10.78,0.84,42.29,True,sz003018
20251124,26.5,-3.13,8.04,2.3,False,sz001358
20250626,22.32,4.97,3.0,6.32,False,sz301117
20240927,15.25,-0.39,4.26,9.44,False,sz002732
20240925,4.2,16.67,1.19,18.33,False,sz002164
20240930,14.5,18.21,10.07,19.65,False,sz300638
20240925,9.31,19.23,1.72,29.32,True,sz002399
20251029,21.8,12.8,4.77,18.39,False,sz002956
20240927,5.4,8.7,4.44,14.07,False,sz002250
20250701,24.32,32.15,1.03,32.2,True,sz300677
20240821,7.7,-14.15,20.25,10.0,False,sz002403
20250721,37.21,10.72,2.02,21.45,True,sz300859
20240927,1966.19,5.66,0.0,14.95,False,sz399650
20251111,7.64,16.1,1.83,16.36,False,sz001313
20260105,74.58,-2.04,2.28,11.28,False,sz301095
20251113,20.72,-9.03,9.22,1.11,False,sz301268
20250624,22.52,2.98,3.11,6.13,False,sz300817
20240920,15.16,220.85,2.57,246.39,True,sz300046
20240927,13.49,17.49,0.0,22.83,True,sz002149
20250714,34.49,10.15,3.02,10.15,False,sz301458
20240731,1.72,-6.98,9.88,8.14,False,sz000889
20240806,10.41,16.81,9.03,26.71,True,sz300521
20240926,1.48,2.7,2.7,12.84,False,sz200761
20240731,3.91,-11.51,13.3,0.0,False,sz300008
20240927,4.15,13.01,0.0,17.59,False,sz002107
20250718,27.6,12.32,4.24,27.46,True,sz301171
20260120,15.08,1.26,5.64,3.85,False,sz300614
20240924,2.66,43.23,0.0,54.51,True,sz000720
20240925,6.8,8.24,0.74,13.98,False,sz002233
20240927,31.19,8.91,5.35,21.1,True,sz002460
20250905,15.31,3.4,1.63,3.46,False,sz002935
20240927,9227.7,16.69,0.0,20.5,True,sz399967
20240911,7.4,9.73,8.78,18.65,False,sz002660
20250630,35.61,0.22,4.02,1.12,False,sz301522
20240827,3.46,-11.27,20.23,0.0,False,sz002307
20240927,12.23,-4.33,5.8,27.88,True,sz300592
20240930,5.35,-0.93,7.29,9.72,False,sz300172
20251103,32.98,-10.31,14.22,5.37,False,sz301658
20250717,10.88,15.62,0.18,22.24,True,sz002986
20240731,1612.95,-4.59,4.81,0.54,False,sz399433
20240812,7.42,-8.62,13.61,0.0,False,sz002349
20240926,19.56,16.72,0.0,32.98,True,sz300415
20240926,6.45,8.68,0.16,29.61,True,sz300246
20240927,4.06,6.4,0.0,15.01,False,sz002863
20251201,30.66,-15.59,18.46,0.0,False,sz301068
20251128,27.16,5.96,9.02,6.37,False,sz301295
20240903,5.49,39.89,5.46,50.64,True,sz300225
20251124,25.98,-2.39,8.58,1.73,False,sz300923
20241206,7.96,-10.3,11.43,2.64,False,sz000543
20240927,21.2,-0.19,5.94,17.4,False,sz002050
20240927,7.48,5.21,0.27,15.51,False,sz000990
20240902,3.87,4.13,17.83,15.76,False,sz000859
20240801,5.35,-8.04,9.72,0.0,False,sz002537
20240925,4.31,26.22,1.39,39.21,True,sz300326
20240927,6.02,-0.83,1.16,21.26,True,sz300575
20240926,6382.74,6.16,0.0,19.54,False,sz399553
20251009,19.69,1.37,4.01,4.57,False,sz001324
20240812,11.77,-12.91,14.95,0.0,False,sz300012
20251128,22.29,30.19,2.83,36.52,True,sz002961
20240927,6.78,7.23,0.44,13.27,False,sz002267
20240819,1262.52,-13.06,14.15,0.0,False,sz399807
20241015,8.21,32.38,5.84,39.44,True,sz002700
20251210,18.69,1.77,10.06,2.09,False,sz301125
20240930,5.28,-10.04,11.74,4.73,False,sz000589
20240930,16.74,-9.92,13.08,11.95,False,sz300491
20250624,35.13,7.94,0.6,9.02,False,sz301272
20240806,7.82,5.48,3.07,10.48,False,sz002457
20251105,21.58,0.32,4.03,2.59,False,sz002902
20250702,86.93,-2.1,9.36,0.43,False,sz001309
20240930,13.82,44.66,1.09,57.69,True,sz002130
20250624,13.81,4.34,0.94,7.89,False,sz002885
